geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo1,2023-07-10,2594797,1111810,1067831,343613,-0.5436038719499335,-2.8255621364136267,29858.802179317474,12072.019320700718,12148.761742888753,3322.200987267573,15480136,0.03468354094443292,941246.6,288344,1.1296074822401625
Geo1,2023-07-17,2582724,1126659,550705,32,0.6366156477574283,-4.2675639639896445,29289.573032601525,12222.241761696248,8293.198583906347,-655.8038789893761,15507669,0.03452957740501701,941246.6,36,-0.04305423874348702
Geo1,2023-07-24,2226617,327178,1201389,1242934,-5.428309663692717,-2.438030255867476,25247.969993450468,3468.7013538338215,14026.872731763966,14228.980944544526,7324234,0.03504568319909643,941246.6,689927,1.764556112772542
Geo1,2023-07-31,1685156,1887490,766916,1532244,0.26250323554930494,-4.092016064371518,18470.536123583064,21123.73622775784,8662.7695305378,16984.975303099556,18987882,0.034910881895037014,941246.6,756079,1.9253173598289923
Geo1,2023-08-07,2106118,2971998,1978196,36448,-0.01317135760243493,-0.6095649453312595,25859.589840753495,32946.954593516995,23810.062621348927,236.83776277766194,19758969,0.03518400099181712,941246.6,35674,1.0511356936433156
Geo1,2023-08-14,2463602,1765134,1008687,1064601,-6.195308937255605,-0.41340588901669933,28010.941836198366,20469.695848001775,11779.002912525895,13307.317687898432,13805051,0.034890843890813,941246.6,637806,1.716248101686935
Geo1,2023-08-21,3108408,1861176,-9,1845877,0.40586600437807524,-1.4605099842565388,33140.94684361782,21650.7379085508,-1440.015848636268,21620.75057247402,17654368,0.03495154455336328,941246.6,808751,2.241163579166438
Geo1,2023-08-28,1777403,1094639,1242615,302282,-2.212119681249919,1.160367849027791,21733.581390454765,12122.96541289689,14672.958995095556,4130.879876032656,20451945,0.03508659865474131,941246.6,258879,1.115860125364365
Geo1,2023-09-04,2064178,2067261,1418766,1504632,-1.089087409442692,3.0132773566627407,24293.214061980834,23705.357057218276,18080.706539312094,18420.86582256879,25708577,0.03495010528155224,941246.6,750468,2.0442898317503286
Geo1,2023-09-11,2286135,2057630,1755590,24742,-1.6760269396320582,-3.489152703432335,25032.575778614497,23376.249617601763,20594.43656222828,370.12319651564314,13147759,0.035125009063740796,941246.6,24499,0.9776180455124064
Geo1,2023-09-18,2601343,1479116,844025,1764364,7.31808330611037,-4.665139425149751,29083.49830251292,16798.23667608049,9289.27255877204,21119.195248357348,23523342,0.0345068848974355,941246.6,796961,2.2167432427641316
Geo1,2023-09-25,2175006,322781,1211131,168891,-1.7916552879600602,-2.81927483030589,25300.223366631002,4232.453870420601,15250.096605909253,2812.82866978112,16375255,0.035194160590676475,941246.6,154016,1.0093405903853534
Geo1,2023-10-02,2695214,1616430,846390,1311374,1.5071786373324916,-2.361207203244508,29228.39055864229,19313.72795140903,9252.456402490008,15491.051627285315,19058590,0.035340613456303904,941246.6,707496,1.8289038912661195
Geo1,2023-10-09,2072954,1249521,705326,793245,-3.640607023110066,-0.757564735011619,22796.620176493452,13220.978565189145,8474.023117263192,9794.593269856521,17579587,0.035077556213838686,941246.6,535025,1.5046044493090185
Geo1,2023-10-16,2334692,2041391,1088584,1820731,-3.4928689799811177,-1.4955495152738965,26996.323805321783,22573.1371216798,13042.79642533099,21366.954187921485,19634009,0.03519894843965046,941246.6,805578,2.2579158502212384
Geo1,2023-10-23,2406735,1383609,1788358,1711221,-0.42738275524154956,4.833428439779431,25397.130452137793,16376.718454990372,21825.959812381854,18822.46501040119,27544556,0.03526134758095218,941246.6,788190,2.1959788552193635
Geo1,2023-10-30,3188683,1098694,908497,716079,1.2179475485942435,0.33897741425244826,34776.08266359365,13400.811084599747,10909.117347218225,8570.929422277974,22761900,0.03479895085369382,941246.6,501508,1.4193229004214472
Geo1,2023-11-06,1359481,1310445,372672,1052474,-0.972183339947516,-1.4529174384423023,14956.07992279988,14921.282319728429,3700.806562293409,12242.49648131315,18333088,0.03496786683816594,941246.6,632833,1.6835304332660592
Geo1,2023-11-13,3008468,1388728,1284038,743619,3.0950531502087433,-1.1751631549060857,33013.436695983604,15450.24242970598,14957.356974136757,8364.831085027,21296765,0.034850563774018434,941246.6,513535,1.4033501121670546
Geo1,2023-11-20,1016437,1057487,1419318,1440477,3.471401122968507,-4.620521458687538,10882.845483018777,12034.238320200337,16795.15492418034,17528.73949718781,22505691,0.03461596176024265,941246.6,737536,1.8934986150110507
Geo1,2023-11-27,1238495,298640,1061723,1094058,-3.365445724224867,-5.053347092915252,13267.439641483781,3789.021618891011,11995.404693450766,11814.47938864279,10525576,0.03546176755192013,941246.6,647234,1.7601776444345727
Geo1,2023-12-04,2889176,1303267,1238056,830229,-0.551334888456769,0.8913160501688755,30054.86657334943,13645.907790580064,15858.400335033719,10057.08853263182,22525053,0.03466750791588959,941246.6,551593,1.5523346749260234
Geo1,2023-12-11,1511698,1236771,-62,1111930,4.0127248715806685,-0.3442673833164442,17144.35747312796,14302.329221420227,-686.8668419607072,14436.49644439465,24028456,0.034476244259072884,941246.6,653124,1.5858149213952357
Geo1,2023-12-18,2518868,1560307,1350726,2523853,-3.6457628157406363,-0.5482930284385101,29434.120713999087,18489.294906155283,17006.976462888,30239.669979826205,21465659,0.03531512119199807,941246.6,876443,2.9421339403146374
Geo1,2023-12-25,2299759,32835,1655424,26687,-6.854061740396925,-5.894598774643661,25629.09964027252,508.2264291730987,20716.281106807666,-584.4876005875684,7880683,0.03488459487466042,941246.6,25902,1.1039432770970747
Geo1,2024-01-01,2274369,2511281,14775,715908,-2.0448481533833003,1.0902403271464558,26326.99134402859,29523.702358171147,1314.8969323891706,9389.918883580878,20809052,0.03531386255132264,941246.6,500985,1.5188537400316462
Geo1,2024-01-08,786031,68,1411132,1724366,2.114436211830482,-5.5256207829149036,8137.575398639765,-815.2517405279234,15372.760672844784,21522.611099651196,13530544,0.035217572199712076,941246.6,790303,2.118259412949696
Geo1,2024-01-15,2067076,2773429,1458835,2218389,-7.0606868715320115,-4.00335356400775,22858.183174633323,32342.640076911463,17494.2650951012,27447.460153706197,9430975,0.035022005315406536,941246.6,852440,2.5189840479642074
Geo10,2021-01-25,2633529,143780,406011,44,1.535440534735947,-2.5601080833297423,27793.818886307552,1666.4917671156074,5075.798020853358,566.7600333880047,16992212,0.03532469315382586,977475.9,23,-0.012059335353468512
Geo10,2021-02-01,2376290,2213991,1736296,494081,-0.39678336581635515,-2.1180023770896805,25133.719749687618,23724.664731629302,21026.863058172552,5667.109144333583,14110139,0.03493728434686935,977475.9,387419,1.2411811522149832
Geo10,2021-02-08,3295124,2348736,1850612,777813,1.2050664358703835,2.856436975014786,38557.2045695997,25293.170276866076,22237.734184099903,8404.971637928811,23052360,0.03470332693522561,977475.9,536208,1.5200101798287708
Geo10,2021-02-15,2830345,1044433,329130,774953,0.7064587332945327,0.5660769938954272,33154.96387351823,12068.554706411926,4596.513244378815,9338.331615077192,20023891,0.0354896119460085,977475.9,534428,1.3845283169002878
Geo10,2021-02-22,2198581,599289,2309653,2116099,1.135911306170057,-0.2693183690114329,24959.652415259163,6100.915527732499,27279.9960208159,24683.193489035482,21245969,0.03522342149264748,977475.9,865108,2.3641391811070265
Geo10,2021-03-01,1061489,1023773,1450301,947235,2.8399088721943304,6.661282171924764,10258.374317371456,12395.673053853978,19021.354346576114,11713.338641851693,31519557,0.03454416681033973,977475.9,607287,1.5908800787101816
Geo10,2021-03-08,2548605,1771045,1041523,1370365,-1.1282071982478463,-1.1278632700965876,28094.670980040326,19814.993987787406,12566.355124295382,16558.09086852066,20269383,0.035113377651553715,977475.9,736464,1.8568525950055181
Geo10,2021-03-15,931142,1216564,2088509,40479,0.7027580331336263,1.348011804230429,10180.363633305911,14975.91863827944,25068.305289776657,-131.01701450821832,18904450,0.03480859878877974,977475.9,39597,1.0490488819106276
Geo10,2021-03-22,2764010,900904,2724914,1267614,-1.7867623977351714,1.843894885042345,29067.18515337432,9907.769006748667,33050.20361823781,15091.18545884184,19473977,0.03540408786498587,977475.9,710419,1.758106007537614
Geo10,2021-03-29,2980927,2094326,707487,1873896,3.2312347709684177,-4.194756926695801,33621.61210757269,24196.74432483354,8221.96694251733,22235.04307588994,19339398,0.03540416149867817,977475.9,833909,2.2770089907883766
Geo10,2021-04-05,2764592,1648576,-35,1169477,-3.142344380447786,1.870508969931481,33214.9190865888,17940.094499065875,145.04594894123008,13923.071202585012,19238366,0.03470723282173876,977475.9,681823,1.7727347325295784
Geo10,2021-04-12,3728695,1297744,1924880,1334340,-5.359805142656081,0.5927339830914549,40976.611419674795,14357.563853531376,22329.90947033716,15729.345496582153,17400358,0.03445274249690637,977475.9,728327,1.7358275903673475
Geo10,2021-04-19,2868854,1163116,986483,660560,-3.168766736676966,0.8589635547116994,31085.2375981639,13028.985863788635,12256.23706074235,8147.979413533113,16144193,0.0353466682816923,977475.9,480224,1.2759262445538953
Geo10,2021-04-26,2298018,1399035,1280334,1318512,2.02551378405395,4.088450480681152,25602.132236468613,14955.049309985716,15843.399097389509,16017.948575494522,25715962,0.03486465717623018,977475.9,723486,1.794063058620178
Geo10,2021-05-03,2110327,1799082,311637,444711,0.7868627459875462,0.9172541226159951,23888.67466652265,19299.380630860724,3444.257977902895,5415.433501882358,19269138,0.03477410961682186,977475.9,357016,1.2852708314821375
Geo10,2021-05-10,607078,1207639,185580,1650274,-1.7898615719792421,0.655436274555664,7104.5659778439785,12800.849739011635,306.18184100559597,18182.167462345016,16201339,0.03508094189975526,977475.9,797238,2.0572324864941955
Geo10,2021-05-17,1603994,1586561,2010632,-55,0.6757799379571884,-5.955426680274818,18184.054819543857,17622.28660140429,24036.985548033146,-55.10950896762095,12354934,0.03493689773886213,977475.9,-64,-0.05228658897304816
Geo10,2021-05-24,3831240,1639081,1992915,622326,0.2657037038947858,1.221250292030484,41239.765431661144,19186.261838186492,24299.782205651347,6943.395978971982,18249932,0.0347402033148669,977475.9,461223,1.2775651577025509
Geo10,2021-05-31,2483858,659816,1036748,1031809,0.6617172019507297,3.9151977978638635,27124.202599829852,7230.9257604256845,11301.75153177473,11137.341559978346,24584666,0.03448134557592346,977475.9,637139,1.5452157527491963
Geo10,2021-06-07,2507813,1866354,596745,2001390,0.44539912715302554,-0.6871584914308408,27412.196138220457,21720.180714700855,5647.576323255051,24463.672658999545,19729643,0.03478105567773024,977475.9,851574,2.2916747835896962
Geo10,2021-06-14,1643188,313709,1008672,772758,0.36354984943242197,2.5173156718811236,19156.330427900757,4273.9387505512605,12088.680245797828,10338.750281211664,22105655,0.03498047010341955,977475.9,533789,1.3833559752135376
Geo10,2021-06-21,2138802,1060266,1275854,143696,2.5730564879601525,2.186699801311822,22028.22938603948,12193.122938815326,16540.094088869424,2081.1297474306552,23861240,0.03547718566698984,977475.9,133519,1.1718281498602425
Geo10,2021-06-28,2585265,2009425,1253972,1734759,-1.5381121021947348,-0.24635698407591772,28816.7144274582,22037.343617112532,15350.501756688433,19875.22517540917,15963571,0.034966135515076345,977475.9,812268,2.037400253867074
Geo10,2021-07-05,2781251,1890003,1454338,2068572,2.1680888813312857,2.760155133930019,31819.912925244866,20701.117047107095,16522.95036099568,23643.358151089044,25561630,0.03525877620755303,977475.9,859681,2.4031092197046773
Geo10,2021-07-12,1703608,348043,2008903,495233,-0.09293993672536116,-0.6525679013890148,19576.365879477667,3826.5306485768497,24174.091644995464,5325.945294061647,17807927,0.03487633776164452,977475.9,388461,1.128751059406457
Geo10,2021-07-19,2587127,1657321,1921987,250512,1.786865224884954,-3.282590748577749,28787.310229009832,19095.716602823926,22788.362202164768,3095.801817839067,11675585,0.03541639427263324,977475.9,221784,1.1158287699477758
Geo10,2021-07-26,1444140,276879,1892357,1044232,3.294105486297988,0.5666720629506203,17214.178776410274,1499.1088009557109,22474.517516191132,12260.3273217585,22543406,0.03494158202711076,977475.9,641279,1.6066458243665074
Geo10,2021-08-02,862599,1226584,1534316,418744,6.141255555987535,-4.201141288666067,11382.955019479341,14197.884458511153,18771.07135594332,5176.099454259045,22379818,0.03452703991158096,977475.9,340521,1.2881975389889648
Geo10,2021-08-09,2191593,1859063,1686180,96,3.6022916204495097,2.9822452323654605,23636.044131739785,20164.06238991099,20112.67517112696,138.2777930024419,25809613,0.034730083986970015,977475.9,10,-0.027169047388464294
Geo10,2021-08-16,3183802,2749608,2409055,1333620,3.99980627267698,2.2020770042669255,35787.840438104824,32059.699743870817,28940.489855953394,16797.911858789554,22961730,0.03471081073114089,977475.9,727842,1.7314404030664718
Geo10,2021-08-23,3273635,1280269,63,254955,-3.268248513365043,6.675936940324866,38353.84968438581,14166.717245237702,16.9273249797101,2804.913428445809,20803021,0.035362176848462296,977475.9,224179,1.0831682883164044
Geo10,2021-08-30,3215489,1082353,960177,340582,-1.3765553525238727,0.23444220388918705,36591.463953850696,11887.252597876006,11922.482357180033,3590.147032636026,18718984,0.03459967789797906,977475.9,287568,1.1883032917928182
Geo10,2021-09-06,1638623,1638229,40,695484,-0.5697229497286838,-2.111081867169872,18610.305692518756,18558.01941833616,201.7785284934791,8684.55085590901,14536488,0.03466897705611518,977475.9,498436,1.4653962399342606
Geo10,2021-09-13,2478199,1446763,2571515,164406,-0.8351222349713865,-1.227798090424811,27788.35203314856,17455.32112063437,30384.53379841781,2700.6051030349518,17225109,0.03458193841886833,977475.9,151372,1.0193696805985852
Geo10,2021-09-20,1588038,2687552,21213,1392682,0.6545372515015817,1.164414657611463,17010.801614901706,29997.97883449063,832.0368730976089,15260.098315499996,22799673,0.03494411984676271,977475.9,742105,1.887790381449572
Geo10,2021-09-27,1744485,1323793,96232,919003,2.0558583596093625,-2.7805825921313034,20369.25338870624,15495.667553187683,-239.653961947781,10245.090621004952,15314375,0.034777230727954515,977475.9,596931,1.5024804205817412
Geo10,2021-10-04,2009299,2679212,1022490,2328137,-2.6289378298829447,0.6767467358799524,23094.98140209446,29711.130127920147,12458.689944987296,27702.37579047845,17927162,0.03481705053936309,977475.9,887588,2.5594028806701767
Geo10,2021-10-11,3446762,911885,720801,1268113,2.9221525669234,-1.8504603770656947,37122.82786199246,9949.915943119706,8464.282028596477,14703.934690845586,20957803,0.03482558185306906,977475.9,710545,1.7661282812128938
Geo10,2021-10-18,1751530,1293792,808145,51,-2.1046673544647003,-1.9748104285887462,19236.611357695965,15286.200433343894,10356.879561475183,-685.3651516290304,16133200,0.03482484135623288,977475.9,-99,-0.03620933567598759
Geo10,2021-10-25,3388780,1292898,1008618,527535,1.5476798790571658,2.21816685907575,37391.74059383988,14542.328112462748,12436.93557445846,6044.861607629966,27774036,0.03451431834337532,977475.9,408037,1.2489067111208108
Geo10,2021-11-01,2071612,1932177,1639540,789940,-0.7714242483081064,2.681162859396251,23704.362497183647,22841.244051554404,20239.067932252347,8135.052463954513,20158349,0.03501990191555048,977475.9,540674,1.577352240974198
Geo10,2021-11-08,3241997,1793891,1564740,661900,-1.7139458458688117,0.5245785094549162,36966.673434777076,19253.5178670401,18469.033578428185,8086.73438660466,20674065,0.034527052012887985,977475.9,480391,1.3555459254426918
Geo10,2021-11-15,2453077,951013,37,-2,-7.375858870185027,1.873780260955879,28440.851887949597,11101.522288879767,-934.6512716563195,-1081.7482883736857,13221788,0.035426610595450124,977475.9,-52,-0.0032149498561659757
Geo10,2021-11-22,2807828,1647745,78795,153635,-0.05971556863550098,1.6342014002753211,30993.857350129656,20002.503285265357,-344.58200774787394,1125.9031329849552,19519365,0.034948392544269395,977475.9,142544,1.1581713351076295
Geo10,2021-11-29,1893432,1678010,854711,870415,2.9343299622223897,-7.691031320488121,21936.638529382853,19969.328755009148,10374.82297955364,10135.298844403398,11272535,0.03509763153846266,977475.9,576271,1.4423763879037814
Geo10,2021-12-06,2772494,993669,1637599,1458155,-1.281347203370708,1.715352152679702,31005.290469226242,11763.977594270982,19133.85744350759,18284.88155217288,20992764,0.035280594570038626,977475.9,758066,2.084301503392109
Geo10,2021-12-13,1760630,1695645,1476419,827312,-2.611812904215636,-5.236926164214186,19882.300374668102,18429.433068839586,17391.368314168998,9470.042190164195,9105546,0.03532917774721946,977475.9,557312,1.4395041949619414
Geo10,2021-12-20,1993981,1487270,3331112,978543,1.6292438741359512,-0.8471804221559002,23065.296237774815,17315.91842833491,39531.994628393004,10745.804674192406,20770261,0.03542479252839479,977475.9,618479,1.5313978354539501
Geo10,2021-12-27,2496806,2326298,2041376,-22,-5.629611888474131,0.6167548294290008,28249.895343518503,26211.469666202676,24178.714282559,-1158.5866355046076,14050490,0.03522668333066432,977475.9,-51,-0.09155969919411548
Geo10,2022-01-03,2260392,1114738,1220489,997180,0.01711565066558246,-1.366362605880828,26093.129949854425,13734.552753645976,14801.36484275445,12035.914423131222,21314926,0.03501391299849853,977475.9,625310,1.6265319540839327
Geo10,2022-01-10,2283858,2126284,1233461,-20,4.498989898273802,-3.8003331801980496,25080.17129378594,23465.48991311386,15396.617572186238,496.0221780651688,21365219,0.03473905748259062,977475.9,19,-0.059918970124872725
Geo10,2022-01-17,2348675,1934669,491694,50,-1.9526771976555481,-1.290726398031127,25070.19292609604,20063.689123505228,5081.164174433587,476.9335914604977,17828599,0.034940371799863756,977475.9,7,0.10539259537412345
Geo10,2022-01-24,2758664,1306139,1930393,1251542,4.256933689200479,4.303788593917064,31817.222013424685,15138.8533295024,22638.27026406722,14442.4247479678,27224007,0.03502195499251491,977475.9,705299,1.7621293182233178
Geo10,2022-01-31,2146667,1470566,508525,88,0.9083634956898183,-0.24863176389856945,24649.804047952406,16256.4567997171,6514.577928795948,-460.65659306034047,20943421,0.0353994100306366,977475.9,39,0.10543536290519956
Geo10,2022-02-07,3537940,1150214,963288,575439,-3.865857251815098,-3.914030133297075,40093.197938319805,13397.339422778969,12523.316631350754,6528.26297029272,12207705,0.034888996002623233,977475.9,434262,1.2580826482442324
Geo10,2022-02-14,2706987,1078658,1716439,1181114,-0.8250278236947204,0.8927352940157234,28952.87678456138,10477.971477383044,20645.501440435823,13260.109520417558,21863593,0.03486021234331666,977475.9,685372,1.8189220600503102
Geo10,2022-02-21,1162726,1873224,1198046,279529,3.4134318237523407,3.192684686253028,12308.282915813046,23111.16733323035,13845.314223592633,5534.772961642697,21556036,0.03527173558703827,977475.9,242911,1.1817645096647784
Geo10,2022-02-28,671700,1482503,-86,-33,4.444465218619165,-3.7077390046237193,8088.911745221185,16403.28894504916,354.9569365025755,698.8301421575227,14211696,0.03505375126635761,977475.9,-21,-0.059470638647702564
Geo10,2022-03-07,1874190,808595,1802367,1326440,0.9310336370873504,1.0540169707421778,23154.05306189771,8755.306490791574,21871.32202087262,14269.497219654506,20467653,0.03539902496036383,977475.9,726179,1.8401913271438324
Geo10,2022-03-14,1905213,913635,804855,1346225,3.1843519376697023,2.174907406222716,21428.55943155457,10677.115262082456,9833.056227302535,15104.745816479746,23639713,0.03499792728727904,977475.9,731017,1.891585366222667
Geo10,2022-03-21,1764797,2951634,1089853,834045,-4.0080636313993825,5.066852483174632,20714.98257878807,33956.134770381745,13540.364263945616,9393.602027895546,21330770,0.03479079278411324,977475.9,561009,1.513370379145085
Geo10,2022-03-28,2723879,1442532,1198190,1133258,-2.4591940204665175,0.2567121565720478,31334.69401607223,18194.822280025714,15305.78961977324,13987.076468099627,12476288,0.0354453193877038,977475.9,671089,1.6750684672241853
Geo10,2022-04-04,2123197,1938610,863363,216019,2.040081208253075,7.047915741335526,24109.3760157652,21884.42368737385,10494.402918410695,2712.690836554941,25905156,0.03463497073666363,977475.9,193957,1.184305485918346
Geo10,2022-04-11,2135289,1106157,572404,1846912,-2.9572987087150997,-1.318880790526499,23306.032077763342,11876.30892782261,6036.745330580945,22004.855539053708,17961196,0.03511313080877772,977475.9,829325,2.1997142246287127
Geo10,2022-04-18,3546502,267894,1600725,862326,0.9072733824010111,3.025648377188959,39252.73479927519,2399.5580718355986,18401.29804530069,11565.055321874457,23576047,0.03453495202652841,977475.9,573342,1.5562684080678792
Geo10,2022-04-25,1979608,2289680,1576078,2038061,-3.2646969364264726,5.179974720616811,22762.22293668511,27132.135922533336,19378.24882602789,22624.338883535784,25405485,0.03548767843627123,977475.9,856572,2.3765633917197655
Geo10,2022-05-02,1528061,511665,1157790,1260491,1.6774637167355426,1.2434798479395663,18316.285859181877,6232.351349972073,13200.41100036487,16548.072711368903,21566578,0.034692182316574324,977475.9,707099,1.850198374157923
Geo10,2022-05-09,1229413,2102564,736164,973536,5.259690842329938,0.3933205863040875,13053.881022789763,23728.157971885186,8687.650347230981,10951.971499253325,21887362,0.03511079520591453,977475.9,616250,1.6299494897791862
Geo10,2022-05-16,2182667,1569900,125601,1746868,0.5558275601625383,-4.953052208449637,25031.776687152582,17488.572583309116,401.50060580003446,19999.859384651816,16760517,0.03483829805919127,977475.9,813807,2.1341671462366443
Geo10,2022-05-23,2495791,1904222,881013,255633,3.6825054886909663,1.490434702942246,27587.866647022878,22781.28598750768,10764.775711615244,2869.6134304191,25859338,0.03475227328529351,977475.9,225076,1.1749355773949495
Geo10,2022-05-30,2320567,843259,1011300,406091,-0.08154871395753276,-1.3164714935718382,24477.12146812276,10679.144723016116,12420.86896270757,3388.426300829265,16292505,0.03503559857258533,977475.9,332125,1.2336668295965265
Geo10,2022-06-06,1866724,2506920,876112,803249,2.3430519553784945,0.8713940436221154,20647.251845864255,29077.04659723305,9628.826670226765,9641.064043966864,20694046,0.03476536009955467,977475.9,547863,1.4885194144383076
Geo10,2022-06-13,1482433,2367924,1338524,561526,-0.6920441343054792,1.182445629038716,15595.554677989736,27105.51301925405,15487.866725961852,7417.963325999202,19015650,0.035041952207255166,977475.9,426932,1.317898462835502
Geo10,2022-06-20,1824239,1109317,1478511,1494784,-4.344542741452889,-2.636961708476221,18750.59046943787,14514.552614914912,17764.544634443646,18589.92419593746,12316560,0.03455325321072034,977475.9,764768,1.925454630273859
Geo10,2022-06-27,2378560,141229,784207,106101,3.956153889734437,2.7456071783343714,28067.489833343032,1666.6177298499802,9679.879899215071,989.3478700095533,19023404,0.03487455124648477,977475.9,100907,0.9926805917360936
Geo10,2022-07-04,2780201,1933285,778228,624724,-8.858611010418045,-0.4427610226805139,30174.13524338921,22111.234584154063,8874.093394781461,6913.1243217810215,8776307,0.03525376154750904,977475.9,461694,1.3545390384836447
Geo10,2022-07-11,1974471,1792129,1014009,1049587,-2.517187038932696,1.7724032105064416,21208.065983099656,21080.58091976712,13167.161926087401,12175.899829275679,17803004,0.03473537283801038,977475.9,643934,1.6911234933510761
Geo10,2022-07-18,3000850,1226947,645927,1020259,-0.39177127339683093,-2.295073562924393,33178.20683256832,14270.692656538811,8683.65481365516,12966.21513846407,18014924,0.034601617319880755,977475.9,632571,1.6032767735184374
Geo10,2022-07-25,3115665,839741,2309537,1663424,1.970929001804145,2.1747814018071634,35279.640378662094,9814.585502479838,28362.175881029994,19417.300931659458,20841617,0.03482784980948183,977475.9,799015,2.0641525275379804
Geo10,2022-08-01,2279571,677031,1111930,25058,-0.08121417959500682,-0.14456454328131793,23184.509282268147,8413.02092518552,12259.667716802476,253.7016612904314,14560508,0.03543123246537214,977475.9,24774,0.9369003319671159
Geo10,2022-08-08,2821341,2088371,715553,2192897,-1.447856934953922,-1.4495839925640337,30990.40261987799,22751.34833181742,7656.594911897559,26407.227773947812,18245693,0.03448473108718753,977475.9,873910,2.4773902764467235
Geo10,2022-08-15,1362052,2375323,975704,772166,1.9774210930420306,0.6653475693156302,15612.226084810485,27578.98638234802,10831.35695415008,9048.365423533258,24438349,0.03488427803157185,977475.9,533071,1.4481192102898865
Geo10,2022-08-22,1843690,2436354,1728001,145494,-4.793944379221155,5.56938849079312,19686.575902538796,27329.91087948915,21031.379726117877,2284.496119348759,22286080,0.035247419423003676,977475.9,135462,1.1255020895757366
Geo10,2022-08-29,2754216,1194792,1115180,883926,-4.912477174811152,0.3717491611369702,30874.439572135543,12749.409601367843,12985.844083839329,10685.643446937012,13516515,0.03474589774434082,977475.9,581696,1.5307096351275253
Geo10,2022-09-05,1162347,1975720,573410,1213461,4.797708112952997,1.1715993787418006,13845.309664853345,23617.27369322722,7038.091797017127,14546.759821620339,23125771,0.034771812597857346,977475.9,694847,1.7375576794026335
Geo10,2022-09-12,2422841,1162195,1279271,858557,0.2518383158476958,-0.6094719320807696,25098.59379688801,12026.134398178401,15943.400872435232,11374.035631801686,17020353,0.034601992628368224,977475.9,571691,1.449599710436261
Geo10,2022-09-19,2850229,1882036,629254,1084782,3.7592579529656613,1.411788511422924,31012.196258683907,22237.232845603838,8097.64250865913,13847.722442097376,26541623,0.034921937684518956,977475.9,655186,1.6071512968491135
Geo10,2022-09-26,1696146,1521277,1735451,334220,-0.6711475974738694,-3.365748441785056,17786.98086608657,16129.113859397628,20765.091705013663,5149.509349312981,15948122,0.035324567508163617,977475.9,283840,1.1869075638766722
Geo10,2022-10-03,2234104,2279073,2089829,1120765,0.9132570279971953,-2.01616752769358,24443.03291566201,26307.838600509236,25088.620246848455,14415.454569259282,18638953,0.03491836434380582,977475.9,667266,1.6788637910806128
Geo10,2022-10-10,531851,1049147,-66,-14,3.18739846569195,-0.29737280148611994,6501.5135553785185,12573.73903038216,-916.1460611347911,-701.3935263270799,16389607,0.03488403440083961,977475.9,-66,-0.0013372884029934447
Geo10,2022-10-17,1905863,1597867,183418,868269,9.313661173633717,-1.411152789450901,24744.22737446567,19172.72215616979,1644.3588090071853,9965.47817803721,22190783,0.03548779256971185,977475.9,576281,1.5863663814119668
Geo10,2022-10-24,3258487,222695,1250629,2393018,1.4768210160146815,1.1671402986452317,38697.21123594721,3831.9046221342096,14601.480566488002,28447.330492824964,21999644,0.03456571353827041,977475.9,892922,2.653340784868335
Geo10,2022-10-31,875243,1734108,1093850,516037,0.9786155125843023,5.227662764350316,8979.465677607732,19461.503576104653,13884.571688953627,6433.268338488736,23538229,0.034915698448731054,977475.9,400569,1.1875162828004895
Geo10,2022-11-07,2995033,1368370,320320,1832824,-0.1468263210153039,2.514688702732096,33400.688082101864,14893.892610638399,4073.504443332018,21572.428124552323,25523652,0.03524126474615568,977475.9,828260,2.2615589464099286
Geo10,2022-11-14,2958118,2182615,-53,1772766,-4.9757555933861255,3.7726888061227073,33371.639041398994,26103.381460610883,-470.36148490615045,20441.985713078786,20823336,0.034541407617233615,977475.9,818280,2.1486854508808104
Geo10,2022-11-21,1691374,700983,1017307,2343854,-2.6004410286216304,0.3130480846983845,19112.132854746353,7767.348540183905,12127.053823982278,27529.96042099532,19141662,0.03485353191839423,977475.9,888626,2.702957226811187
Geo10,2022-11-28,2385400,1086524,477712,-99,1.1932245233228356,5.440731341188585,27180.347738318524,12965.468949076398,4576.9643554369995,-255.88713673871592,22952988,0.03481891026040532,977475.9,10,0.0022786049564720674
Geo10,2022-12-05,2512456,1849083,1546949,717849,1.4995932313772211,-0.20386864324232817,27184.92537336851,20519.736417689255,18795.733383524308,6442.583058850084,21331566,0.03466687829832418,977475.9,507976,1.3844944641061858
Geo10,2022-12-12,2807583,1751523,2449840,472082,2.0700892661615637,0.5376885059112229,31831.082103679128,19571.816376868075,30027.13777176835,5973.085975025612,24903939,0.034879994398059465,977475.9,375100,1.3437147941994596
Geo10,2022-12-19,2813584,1863660,1361238,1002299,2.1374084419684563,1.0924229166787107,30649.778611713074,22015.596568054392,14604.982349446329,12106.413519033968,24282050,0.03510381092134731,977475.9,627814,1.55904258737516
Geo10,2022-12-26,1341877,1397675,1065833,2479932,-0.9271807616677209,-2.7232916427631246,15669.942466354365,15092.600095692665,12348.056528027113,28740.664683299205,15911871,0.03496287220541398,977475.9,900062,2.7756473209749446
